Date,Open,High,Low,Close,Adj Close,Volume
2018-11-29,1.138300,1.141700,1.136100,1.140400,1.140400,14508
2018-11-30,1.140200,1.141400,1.131800,1.132200,1.132200,13869
2018-12-02,null,null,null,null,null,null
2018-12-03,1.133800,1.139200,1.133100,1.135400,1.135400,13781
2018-12-04,1.136600,1.143000,1.133000,1.135300,1.135300,17457
2018-12-06,1.135500,1.142000,1.132900,1.138100,1.138100,17557
2018-12-07,1.138600,1.143200,1.136700,1.142900,1.142900,16300
2018-12-09,null,null,null,null,null,null
2018-12-10,1.140300,1.144900,1.135600,1.135900,1.135900,14929
2018-12-11,1.135800,1.140500,1.131100,1.133200,1.133200,14433
2018-12-12,1.132400,1.139100,1.131900,1.137100,1.137100,14478
2018-12-13,1.137400,1.139500,1.133200,1.136800,1.136800,15007
2018-12-14,1.135700,1.136500,1.126900,1.130500,1.130500,4218
2018-12-16,null,null,null,null,null,null
2018-12-17,1.130500,1.135200,1.128900,1.134200,1.134200,6783
2018-12-18,1.143700,1.149200,1.142600,1.144600,1.144600,10606
2018-12-19,1.145900,1.153300,1.145600,1.146300,1.146300,16554
2018-12-20,1.146900,1.157600,1.146600,1.155800,1.155800,18529
2018-12-21,1.153600,1.155700,1.143900,1.145200,1.145200,15132
2018-12-23,null,null,null,null,null,null
2018-12-24,null,null,null,null,null,null
2018-12-26,1.149400,1.150300,1.142400,1.143300,1.143300,9127
2018-12-27,1.143700,1.153200,1.143500,1.152600,1.152600,17114
2018-12-28,1.150700,1.154800,1.150400,1.151600,1.151600,12579
2018-12-30,null,null,null,null,null,null
2018-12-31,1.151400,1.154000,1.149500,1.152200,1.152200,8957
2019-01-02,1.153700,1.157000,1.139600,1.141400,1.141400,18866
2019-01-03,1.141600,1.148000,1.137600,1.146100,1.146100,18948
2019-01-04,1.146300,1.148700,1.141300,1.146700,1.146700,17207
2019-01-06,null,null,null,null,null,null
2019-01-07,1.147200,1.155100,1.147200,1.154600,1.154600,12022
2019-01-08,1.154400,1.155100,1.148800,1.150800,1.150800,14590
2019-01-09,1.150800,1.162400,1.150300,1.160900,1.160900,21442
2019-01-10,1.161000,1.163200,1.154800,1.156200,1.156200,15943
2019-01-11,1.156200,1.160300,1.152000,1.152700,1.152700,15488
2019-01-13,null,null,null,null,null,null
2019-01-14,1.152700,1.154200,1.151100,1.152700,1.152700,12747
2019-01-15,1.152800,1.155000,1.144200,1.146100,1.146100,18811
2019-01-16,1.146700,1.148300,1.143600,1.145700,1.145700,11167
2019-01-17,1.145100,1.146100,1.142500,1.144500,1.144500,11118
2019-01-18,1.144400,1.146500,1.140800,1.142500,1.142500,10381
2019-01-20,null,null,null,null,null,null
2019-01-22,1.142000,1.144400,1.138800,1.141500,1.141500,12508
2019-01-23,1.141500,1.144600,1.140200,1.143500,1.143500,8917
2019-01-24,1.143000,1.144000,1.133800,1.134800,1.134800,23066
2019-01-25,1.135000,1.146500,1.134800,1.146200,1.146200,14627
2019-01-27,null,null,null,null,null,null
2019-01-28,1.145600,1.149200,1.143800,1.147600,1.147600,9609
2019-01-29,1.147400,1.149600,1.145700,1.147500,1.147500,9034
2019-01-30,1.148100,1.154800,1.145200,1.153700,1.153700,13665
2019-01-31,1.152400,1.155700,1.147800,1.148700,1.148700,15101
2019-02-01,1.149000,1.153100,1.147600,1.150100,1.150100,12211
2019-02-03,null,null,null,null,null,null
2019-02-04,1.149700,1.150100,1.146500,1.147200,1.147200,6086
2019-02-05,1.147600,1.148000,1.144000,1.144900,1.144900,9675
2019-02-06,1.144400,1.144700,1.139800,1.140200,1.140200,9377
2019-02-07,1.140200,1.140400,1.135900,1.138600,1.138600,9539
2019-02-08,1.137500,1.138400,1.135500,1.135700,1.135700,7328
2019-02-10,null,null,null,null,null,null
2019-02-11,1.135300,1.136300,1.130000,1.130900,1.130900,8838
2019-02-12,1.130800,1.137200,1.129000,1.136400,1.136400,10472
2019-02-13,1.136100,1.137400,1.129100,1.130100,1.130100,11054
2019-02-14,1.128600,1.133700,1.127700,1.132800,1.132800,12211
2019-02-15,1.132300,1.133300,1.126200,1.132200,1.132200,9859
2019-02-17,null,null,null,null,null,null
2019-02-19,1.132300,1.138300,1.130000,1.136500,1.136500,19006
2019-02-20,1.136300,1.139500,1.134900,1.137500,1.137500,11223
2019-02-21,1.136600,1.139000,1.134000,1.135800,1.135800,12508
2019-02-22,1.135600,1.137700,1.133600,1.135900,1.135900,8589
2019-02-24,null,null,null,null,null,null
2019-02-25,1.134500,1.138800,1.134400,1.138400,1.138400,8258
2019-02-26,1.137800,1.142100,1.136400,1.141500,1.141500,12703
2019-02-27,1.141100,1.142100,1.137500,1.138800,1.138800,9751
2019-02-28,1.138800,1.144000,1.137400,1.139300,1.139300,13936
2019-03-01,1.138900,1.142300,1.136700,1.137200,1.137200,11241
2019-03-03,null,null,null,null,null,null
2019-03-04,1.138900,1.139300,1.132100,1.134400,1.134400,9677
2019-03-05,1.134900,1.135100,1.130100,1.131500,1.131500,11216
2019-03-06,1.131400,1.133600,1.129500,1.131800,1.131800,10119
2019-03-07,1.131600,1.132800,1.118400,1.119100,1.119100,18920
2019-03-08,1.120100,1.125400,1.119300,1.125000,1.125000,11180
2019-03-10,null,null,null,null,null,null
2019-03-11,1.124300,1.126400,1.122800,1.124600,1.124600,8054
2019-03-12,1.125400,1.131000,1.125200,1.130200,1.130200,11945
2019-03-13,1.129500,1.134300,1.128200,1.133400,1.133400,9250
2019-03-14,1.133300,1.134000,1.129600,1.130200,1.130200,9134
2019-03-15,1.130400,1.134600,1.130200,1.132100,1.132100,2325
2019-03-17,null,null,null,null,null,null
2019-03-18,1.132400,1.135900,1.132100,1.134350,1.134350,6978
2019-03-19,1.142300,1.144900,1.142000,1.143800,1.143800,7555
2019-03-20,1.143600,1.153400,1.142000,1.153200,1.153200,13947
2019-03-21,1.150600,1.152000,1.142500,1.143600,1.143600,14898
2019-03-22,1.145800,1.147200,1.135500,1.137500,1.137500,21214
2019-03-24,null,null,null,null,null,null
2019-03-25,1.137800,1.141200,1.136900,1.139200,1.139200,8816
2019-03-26,1.139200,1.140700,1.134400,1.135800,1.135800,9132
2019-03-27,1.134800,1.136400,1.132000,1.134300,1.134300,13171
2019-03-28,1.132700,1.133500,1.128800,1.130100,1.130100,13217
2019-03-29,1.130100,1.132000,1.128300,1.128900,1.128900,12627
2019-03-31,null,null,null,null,null,null
2019-04-01,1.129800,1.132300,1.127500,1.128500,1.128500,10627
2019-04-02,1.127700,1.128800,1.125500,1.127000,1.127000,10409
2019-04-03,1.127000,1.132500,1.127000,1.131000,1.131000,11660
2019-04-04,1.130000,1.131600,1.127300,1.128800,1.128800,9441
2019-04-05,1.128900,1.131900,1.127700,1.128500,1.128500,9832
2019-04-07,null,null,null,null,null,null
2019-04-08,1.128300,1.134100,1.128100,1.132800,1.132800,10107
2019-04-09,1.132500,1.135100,1.132100,1.133200,1.133200,8910
2019-04-10,1.133100,1.135800,1.129400,1.133500,1.133500,14790
2019-04-11,1.134300,1.134900,1.131200,1.131700,1.131700,10725
2019-04-12,1.131800,1.138500,1.131700,1.135700,1.135700,15365
2019-04-14,null,null,null,null,null,null
2019-04-15,1.136400,1.138200,1.135800,1.136300,1.136300,10287
2019-04-16,1.136100,1.137400,1.133600,1.134700,1.134700,15438
2019-04-17,1.133900,1.137900,1.133400,1.135300,1.135300,13357
2019-04-18,1.135100,1.135800,1.127900,1.128300,1.128300,16133
2019-04-21,null,null,null,null,null,null
2019-04-22,1.129000,1.131600,1.128900,1.131200,1.131200,6117
2019-04-23,1.131000,1.131400,1.124400,1.126800,1.126800,14102
2019-04-24,1.127700,1.127700,1.119200,1.119300,1.119300,15084
2019-04-25,1.120400,1.121100,1.116500,1.117700,1.117700,16058
2019-04-26,1.118200,1.122200,1.115500,1.120100,1.120100,18209
2019-04-28,null,null,null,null,null,null
2019-04-29,1.119400,1.123500,1.119000,1.122900,1.122900,10210
2019-04-30,1.123000,1.127500,1.122000,1.126700,1.126700,16022
2019-05-01,1.126300,1.131100,1.123300,1.124100,1.124100,14879
2019-05-02,1.124200,1.126100,1.121200,1.121600,1.121600,12412
2019-05-03,1.121400,1.124800,1.117600,1.123500,1.123500,15179
2019-05-05,null,null,null,null,null,null
2019-05-06,1.123700,1.124900,1.121600,1.124400,1.124400,10762
2019-05-07,1.123500,1.125700,1.120500,1.122000,1.122000,12737
2019-05-08,1.123000,1.125300,1.121900,1.122900,1.122900,12463
2019-05-09,1.122900,1.128600,1.120700,1.125900,1.125900,12593
2019-05-10,1.125000,1.128800,1.125000,1.126500,1.126500,8073
2019-05-12,null,null,null,null,null,null
2019-05-13,1.126800,1.129600,1.125400,1.126400,1.126400,9558
2019-05-14,1.125800,1.127600,1.123200,1.123900,1.123900,9013
2019-05-15,1.124000,1.125500,1.120800,1.123500,1.123500,12396
2019-05-16,1.123400,1.125200,1.119400,1.119800,1.119800,8839
2019-05-17,1.120300,1.121200,1.118100,1.118700,1.118700,7347
2019-05-19,null,null,null,null,null,null
2019-05-20,1.118100,1.120100,1.117500,1.119400,1.119400,5692
2019-05-21,1.119300,1.121400,1.116700,1.118300,1.118300,9945
2019-05-22,1.118800,1.120400,1.117300,1.118400,1.118400,6751
2019-05-23,1.117500,1.120800,1.112700,1.120400,1.120400,12438
2019-05-24,1.120300,1.123300,1.119800,1.122600,1.122600,7757
2019-05-26,null,null,null,null,null,null
2019-05-28,1.122800,1.123600,1.117800,1.118400,1.118400,10337
2019-05-29,1.118200,1.119000,1.114200,1.115100,1.115100,9560
2019-05-30,1.115000,1.115800,1.113100,1.115000,1.115000,6045
2019-05-31,1.114300,1.119400,1.114000,1.118700,1.118700,11782
2019-06-02,null,null,null,null,null,null
2019-06-03,1.118200,1.127600,1.117400,1.127100,1.127100,11465
2019-06-04,1.125500,1.128900,1.123900,1.127100,1.127100,11312
2019-06-05,1.126400,1.131800,1.123100,1.123800,1.123800,12551
2019-06-06,1.123500,1.131700,1.120500,1.128100,1.128100,17654
2019-06-07,1.128200,1.135500,1.125900,1.134700,1.134700,13128
2019-06-09,null,null,null,null,null,null
2019-06-10,1.133800,1.133900,1.129700,1.132200,1.132200,6698
2019-06-11,1.132400,1.134300,1.130700,1.133800,1.133800,8672
2019-06-12,1.133300,1.134900,1.128700,1.129100,1.129100,12510
2019-06-13,1.129200,1.130600,1.127100,1.128100,1.128100,7507
2019-06-14,1.127700,1.129100,1.117200,1.120900,1.120900,3414
2019-06-16,null,null,null,null,null,null
2019-06-17,1.120900,1.124400,1.120000,1.123900,1.123900,6784
2019-06-18,1.130300,1.132400,1.125800,1.127500,1.127500,19406
2019-06-19,1.127400,1.133400,1.126700,1.132700,1.132700,17143
2019-06-20,1.130800,1.139400,1.130700,1.136900,1.136900,15521
2019-06-21,1.137100,1.145400,1.135900,1.144500,1.144500,16976
2019-06-23,null,null,null,null,null,null
2019-06-24,1.145200,1.148000,1.144600,1.147600,1.147600,10170
2019-06-25,1.147300,1.148600,1.141800,1.144800,1.144800,15847
2019-06-26,1.144200,1.146500,1.142200,1.144300,1.144300,11001
2019-06-27,1.144300,1.145200,1.141800,1.144300,1.144300,8778
2019-06-28,1.143800,1.146400,1.142100,1.144700,1.144700,9876
2019-06-30,null,null,null,null,null,null
2019-07-01,1.144700,1.144700,1.135000,1.135400,1.135400,17135
2019-07-02,1.135500,1.138900,1.134200,1.135800,1.135800,12709
2019-07-03,null,null,null,null,null,null
2019-07-05,1.134500,1.135900,1.127200,1.128600,1.128600,13456
2019-07-07,null,null,null,null,null,null
2019-07-08,1.129200,1.129700,1.126900,1.127600,1.127600,6134
2019-07-09,1.127700,1.128100,1.125600,1.127000,1.127000,5829
2019-07-10,1.126900,1.132400,1.126300,1.131300,1.131300,11428
2019-07-11,1.131300,1.134400,1.130400,1.131600,1.131600,11822
2019-07-12,1.131100,1.133400,1.129600,1.132900,1.132900,9207
2019-07-14,null,null,null,null,null,null
2019-07-15,1.132700,1.134000,1.130900,1.131600,1.131600,6551
2019-07-16,1.131800,1.131900,1.125700,1.126200,1.126200,10481
2019-07-17,1.126600,1.128800,1.125300,1.127700,1.127700,6386
2019-07-18,1.128100,1.133100,1.125700,1.132000,1.132000,12237
2019-07-19,1.133200,1.133200,1.125300,1.127100,1.127100,10921
2019-07-21,null,null,null,null,null,null
2019-07-22,1.127000,1.127500,1.125600,1.126100,1.126100,6038
2019-07-23,1.125700,1.125800,1.119400,1.119900,1.119900,9816
2019-07-24,1.120000,1.120400,1.117200,1.118400,1.118400,9409
2019-07-25,1.118900,1.123300,1.114500,1.119000,1.119000,19257
2019-07-26,1.119000,1.119400,1.115600,1.117000,1.117000,8312
2019-07-28,null,null,null,null,null,null
2019-07-29,1.117000,1.119400,1.115600,1.119000,1.119000,6464
2019-07-30,1.118900,1.120300,1.117500,1.119900,1.119900,6440
2019-07-31,1.119900,1.120300,1.110200,1.112800,1.112800,13189
2019-08-01,1.111400,1.113400,1.106500,1.112300,1.112300,13545
2019-08-02,1.112100,1.115400,1.110700,1.114900,1.114900,10895
2019-08-04,null,null,null,null,null,null
2019-08-05,1.115100,1.124900,1.114100,1.123900,1.123900,13016
2019-08-06,1.124800,1.128500,1.120000,1.123600,1.123600,11640
2019-08-07,1.123800,1.127600,1.121300,1.124900,1.124900,12015
2019-08-08,1.123500,1.126400,1.120600,1.121800,1.121800,13134
2019-08-09,1.122200,1.125400,1.121400,1.123800,1.123800,6800
2019-08-11,null,null,null,null,null,null
2019-08-12,1.123100,1.126100,1.119200,1.125200,1.125200,8465
2019-08-13,1.124600,1.125900,1.119900,1.120500,1.120500,12030
2019-08-14,1.120100,1.122000,1.115900,1.116800,1.116800,10637
2019-08-15,1.116900,1.118400,1.111700,1.113300,1.113300,11366
2019-08-16,1.113200,1.113700,1.109100,1.112300,1.112300,8591
2019-08-18,null,null,null,null,null,null
2019-08-19,1.112300,1.113700,1.109900,1.110600,1.110600,6454
2019-08-20,1.110400,1.113000,1.108700,1.112000,1.112000,6561
2019-08-21,1.112100,1.112800,1.110100,1.110800,1.110800,4926
2019-08-22,1.110900,1.113400,1.108200,1.110500,1.110500,11254
2019-08-23,1.110000,1.117200,1.106600,1.116500,1.116500,13978
2019-08-25,null,null,null,null,null,null
2019-08-26,1.116800,1.118200,1.111300,1.111600,1.111600,6340
2019-08-27,1.111800,1.113300,1.110300,1.111000,1.111000,5504
2019-08-28,1.110800,1.111400,1.109000,1.109600,1.109600,5406
2019-08-29,1.109500,1.110600,1.105500,1.106500,1.106500,9303
2019-08-30,1.106900,1.107300,1.097500,1.099000,1.099000,11397
2019-09-01,null,null,null,null,null,null
2019-09-03,1.100300,1.100800,1.093600,1.097800,1.097800,14657
2019-09-04,1.098100,1.104800,1.097800,1.104200,1.104200,8112
2019-09-05,1.104400,1.109400,1.102300,1.104300,1.104300,8691
2019-09-06,1.104400,1.106300,1.102700,1.103700,1.103700,6947
2019-09-08,null,null,null,null,null,null
2019-09-09,1.103400,1.107400,1.102000,1.105800,1.105800,6821
2019-09-10,1.105500,1.106500,1.103500,1.105200,1.105200,5925
2019-09-11,1.105200,1.106000,1.098800,1.101200,1.101200,10586
2019-09-12,1.101000,1.109000,1.092700,1.107600,1.107600,19710
2019-09-13,1.106700,1.111000,1.105400,1.106900,1.106900,2817
2019-09-15,null,null,null,null,null,null
2019-09-16,1.107000,1.110000,1.100700,1.100750,1.100750,9454
2019-09-17,1.107700,1.114800,1.106600,1.114000,1.114000,9283
2019-09-18,1.114500,1.114800,1.108600,1.110400,1.110400,9124
2019-09-19,1.110400,1.114400,1.109300,1.112400,1.112400,7049
2019-09-20,1.111000,1.113700,1.106300,1.108200,1.108200,9345
2019-09-22,1.108700,1.108700,1.108100,1.108400,1.108400,3460
2019-09-23,1.108700,1.109100,1.103200,1.106300,1.106300,6342
2019-09-24,1.106000,1.109300,1.104900,1.108600,1.108600,7572
2019-09-25,1.108700,1.108800,1.100400,1.100800,1.100800,9179
2019-09-26,1.100800,1.103100,1.097200,1.099200,1.099200,11122
2019-09-27,1.098100,1.102000,1.096500,1.100100,1.100100,7965
2019-09-29,1.100000,1.100600,1.100000,1.100200,1.100200,3381
2019-09-30,1.100000,1.100800,1.094500,1.096300,1.096300,8213
2019-10-01,1.096000,1.100300,1.093800,1.099600,1.099600,10705
2019-10-02,1.099000,1.102200,1.096200,1.101700,1.101700,6943
2019-10-03,1.101800,1.105400,1.099600,1.102900,1.102900,9983
2019-10-04,1.102400,1.105500,1.101200,1.103700,1.103700,6627
2019-10-06,1.103400,1.103700,1.103200,1.103700,1.103700,2444
2019-10-07,1.103400,1.105400,1.101100,1.102600,1.102600,5697
2019-10-08,1.102300,1.104700,1.099200,1.100800,1.100800,8504
2019-10-09,1.100400,1.105000,1.100400,1.102500,1.102500,6529
2019-10-10,1.102000,1.108300,1.102000,1.105600,1.105600,12164
2019-10-11,1.105700,1.111600,1.104400,1.109000,1.109000,11679
2019-10-13,1.108500,1.108500,1.107300,1.107600,1.107600,5396
2019-10-14,1.108500,1.108900,1.105900,1.107700,1.107700,4355
2019-10-15,1.107300,1.109200,1.103600,1.108100,1.108100,11523
2019-10-16,1.107900,1.113100,1.106700,1.111900,1.111900,11752
2019-10-17,1.111700,1.118400,1.110800,1.116700,1.116700,9929
2019-10-18,1.117000,1.121500,1.115700,1.120400,1.120400,7881
2019-10-20,1.119900,1.120200,1.119300,1.119500,1.119500,14417
2019-10-21,1.119900,1.122100,1.118100,1.118800,1.118800,5661
2019-10-22,1.119300,1.119800,1.115900,1.116500,1.116500,7417
2019-10-23,1.116600,1.118000,1.114700,1.116900,1.116900,4739
2019-10-24,1.117000,1.120000,1.113000,1.114700,1.114700,10056
2019-10-25,1.113600,1.116000,1.111000,1.111800,1.111800,6204
2019-10-27,1.111600,1.112000,1.111400,1.111900,1.111900,1631
2019-10-28,1.111600,1.114300,1.111200,1.113400,1.113400,4666
2019-10-29,1.113500,1.115300,1.110900,1.114600,1.114600,6784
2019-10-30,1.114800,1.118500,1.111300,1.116000,1.116000,8669
2019-10-31,1.118400,1.120700,1.116300,1.117700,1.117700,8683
2019-11-01,1.118200,1.120300,1.115900,1.119500,1.119500,7952
2019-11-03,1.119800,1.119800,1.119400,1.119700,1.119700,673
2019-11-04,1.119800,1.120600,1.115200,1.115800,1.115800,6214
2019-11-05,1.115200,1.116900,1.109100,1.109400,1.109400,7976
2019-11-06,1.110300,1.112100,1.109000,1.109700,1.109700,5627
2019-11-07,1.109400,1.111800,1.106100,1.107300,1.107300,9701
2019-11-08,1.107400,1.108100,1.104200,1.104900,1.104900,5924
2019-11-10,1.105000,1.105000,1.104400,1.104700,1.104700,1485
2019-11-11,1.105000,1.106800,1.104100,1.105800,1.105800,4084
2019-11-12,1.105700,1.106300,1.102500,1.103500,1.103500,6385
2019-11-13,1.103400,1.104300,1.101800,1.102500,1.102500,6409
2019-11-14,1.102900,1.104900,1.101000,1.104300,1.104300,7314
2019-11-15,1.104200,1.107700,1.103400,1.107300,1.107300,6408
2019-11-17,1.107100,1.107300,1.107000,1.107200,1.107200,1102
2019-11-18,1.107100,1.111000,1.107000,1.109400,1.109400,6397
2019-11-19,1.109200,1.110500,1.108200,1.109700,1.109700,6028
2019-11-20,1.109500,1.109900,1.107000,1.108700,1.108700,6679
2019-11-21,1.109200,1.111400,1.106700,1.107500,1.107500,6862
2019-11-22,1.107800,1.110300,1.102900,1.103600,1.103600,8140
2019-11-24,1.103400,1.104000,1.103400,1.103600,1.103600,2601
2019-11-25,1.103400,1.104600,1.101700,1.102400,1.102400,6452
2019-11-26,1.102500,1.103800,1.101900,1.103500,1.103500,5150
2019-11-27,1.103500,1.103600,1.100400,1.101800,1.101800,6858
2019-11-29,null,null,null,null,null,null
2019-12-01,1.103200,1.103200,1.102600,1.102800,1.102800,3830
2019-12-02,1.103200,1.110100,1.101200,1.108900,1.108900,10223
2019-12-03,1.108600,1.110300,1.107500,1.109000,1.109000,6542
2019-12-04,1.108900,1.112500,1.107400,1.108300,1.108300,8419
2019-12-05,1.108600,1.111400,1.108500,1.110600,1.110600,6098
2019-12-06,1.111100,1.111600,1.104500,1.106100,1.106100,8002
2019-12-08,1.106300,1.106400,1.106200,1.106400,1.106400,951
2019-12-09,1.106300,1.108300,1.105800,1.106900,1.106900,5300
2019-12-10,1.106900,1.110100,1.106700,1.110100,1.110100,5909
2019-12-11,1.109600,1.114800,1.107400,1.114200,1.114200,9673
2019-12-12,1.113600,1.115500,1.110400,1.111500,1.111500,8454
2019-12-13,1.116800,1.119700,1.111000,1.112200,1.112200,3200
2019-12-15,1.112800,1.119800,1.112600,1.119300,1.119300,2639
2019-12-16,1.112800,1.118000,1.112300,1.115300,1.115300,5471
2019-12-17,1.120900,1.124400,1.119800,1.121600,1.121600,7294
2019-12-18,1.122100,1.122200,1.117800,1.118300,1.118300,6635
2019-12-19,1.118100,1.120900,1.117300,1.118850,1.118850,6303
2019-12-20,1.118600,1.118900,1.113100,1.114000,1.114000,6290
2019-12-22,1.114400,1.114500,1.113900,1.114000,1.114000,1538
2019-12-23,1.114400,1.115900,1.113300,1.115700,1.115700,4267
2019-12-24,null,null,null,null,null,null
2019-12-26,1.115500,1.117200,1.114400,1.116600,1.116600,2639
2019-12-27,1.116000,1.124600,1.116000,1.124500,1.124500,8050
2019-12-29,1.123500,1.123800,1.123400,1.123800,1.123800,1664
2019-12-30,1.123500,1.127600,1.123400,1.125700,1.125700,6845
2019-12-31,1.125600,1.129300,1.125100,1.128200,1.128200,4436
2020-01-02,1.126800,1.127600,1.121300,1.121700,1.121700,8693
2020-01-03,1.122100,1.122900,1.117300,1.121700,1.121700,8847
2020-01-05,1.120900,1.121700,1.120900,1.121100,1.121100,6342
2020-01-06,1.120900,1.125500,1.120600,1.124100,1.124100,6757
2020-01-07,1.124600,1.124700,1.118000,1.119300,1.119300,8587
2020-01-08,1.119300,1.121600,1.114800,1.115800,1.115800,10598
2020-01-09,1.115300,1.116600,1.113700,1.115200,1.115200,6150
2020-01-10,1.115100,1.117300,1.112900,1.116600,1.116600,7136
2020-01-12,1.116100,1.116200,1.115900,1.116000,1.116000,2429
2020-01-13,1.116100,1.119000,1.115700,1.118200,1.118200,5560
2020-01-14,1.117900,1.118700,1.114700,1.117100,1.117100,6234
2020-01-15,1.117000,1.120600,1.116000,1.119300,1.119300,6697
2020-01-16,1.119200,1.121200,1.116600,1.117400,1.117400,7018
2020-01-17,1.117500,1.118500,1.112500,1.113300,1.113300,7944
2020-01-19,1.112800,1.113400,1.112600,1.113300,1.113300,4303
2020-01-21,1.112800,1.115600,1.111500,1.113300,1.113300,11997
2020-01-22,1.111800,1.113500,1.110500,1.113000,1.113000,8930
2020-01-23,1.113000,1.114500,1.107000,1.108900,1.108900,10317
2020-01-24,1.108900,1.109900,1.105200,1.106400,1.106400,6881
2020-01-26,1.106100,1.106700,1.105800,1.106000,1.106000,6597
2020-01-27,1.106100,1.107000,1.104200,1.104900,1.104900,5721
2020-01-28,1.104900,1.105800,1.103000,1.104900,1.104900,5335
2020-01-29,1.105400,1.106000,1.102400,1.105100,1.105100,6491
2020-01-30,1.104200,1.106800,1.103700,1.105900,1.105900,6169
2020-01-31,1.106200,1.112500,1.104600,1.111900,1.111900,11035
2020-02-02,1.111600,1.112000,1.111400,1.111800,1.111800,5467
2020-02-03,1.111600,1.112000,1.106000,1.109300,1.109300,6671
2020-02-04,1.108900,1.109200,1.106000,1.107000,1.107000,4436
2020-02-05,1.107300,1.107700,1.102000,1.102300,1.102300,7761
2020-02-06,1.102500,1.103800,1.098900,1.100200,1.100200,7112
2020-02-07,1.100600,1.100900,1.096600,1.097000,1.097000,8788
2020-02-09,1.096800,1.097400,1.096600,1.097300,1.097300,6798
2020-02-10,1.096800,1.098100,1.093100,1.093800,1.093800,6264
2020-02-11,1.093500,1.094800,1.091400,1.094500,1.094500,7182
2020-02-12,1.093900,1.094700,1.088700,1.088900,1.088900,9655
2020-02-13,1.089200,1.090800,1.085300,1.086300,1.086300,9248
2020-02-14,1.085900,1.088100,1.084600,1.085900,1.085900,6698
2020-02-16,1.085600,1.086000,1.085300,1.086000,1.086000,1812
2020-02-18,1.085600,1.086900,1.080300,1.081200,1.081200,14657
2020-02-19,1.081100,1.083000,1.079800,1.081400,1.081400,7653
2020-02-20,1.082300,1.083700,1.079400,1.080500,1.080500,11212
2020-02-21,1.080000,1.087800,1.080000,1.087200,1.087200,13043
2020-02-23,1.084500,1.085600,1.084300,1.085200,1.085200,26278
2020-02-24,1.084500,1.088600,1.082000,1.085700,1.085700,11968
2020-02-25,1.086500,1.090400,1.084300,1.089400,1.089400,10366
2020-02-26,1.089100,1.092200,1.086800,1.091200,1.091200,12886
2020-02-27,1.089400,1.101700,1.089000,1.099800,1.099800,15552
2020-02-28,1.101400,1.106400,1.096100,1.104000,1.104000,22359
2020-03-01,1.105900,1.108600,1.104000,1.106000,1.106000,26622
2020-03-02,1.105900,1.119400,1.104000,1.117300,1.117300,24975
2020-03-03,1.115300,1.122200,1.110500,1.118700,1.118700,28392
2020-03-04,1.118100,1.119400,1.110200,1.114600,1.114600,15149
2020-03-05,1.114000,1.125300,1.112500,1.120700,1.120700,14219
2020-03-06,1.123900,1.136400,1.121700,1.132200,1.132200,25338
2020-03-08,1.132200,1.140300,1.132200,1.139200,1.139200,105861
2020-03-09,1.132200,1.150200,1.132200,1.146600,1.146600,44839
2020-03-10,1.145000,1.146200,1.127800,1.130000,1.130000,30329
2020-03-11,1.129500,1.136900,1.126100,1.128400,1.128400,18509
2020-03-12,1.126600,1.133500,1.105600,1.117800,1.117800,40472
2020-03-13,1.117200,1.122100,1.102700,1.107300,1.107300,3175
2020-03-15,1.119800,1.127100,1.113300,1.121700,1.121700,81918
2020-03-16,1.118900,1.123900,1.110900,1.113550,1.113550,30504
2020-03-17,1.124000,1.124300,1.100300,1.105000,1.105000,30112
2020-03-18,1.104300,1.109400,1.085100,1.092700,1.092700,33654
2020-03-19,1.095100,1.103400,1.070600,1.071900,1.071900,53883
2020-03-20,1.074700,1.087100,1.067400,1.069150,1.069150,48616
2020-03-22,1.072400,1.074000,1.067000,1.072900,1.072900,178060
2020-03-23,1.072400,1.087200,1.067000,1.077200,1.077200,47435
2020-03-24,1.077200,1.093100,1.077000,1.080000,1.080000,42943
2020-03-25,1.082100,1.093400,1.080000,1.090900,1.090900,30548
2020-03-26,1.091800,1.109500,1.091000,1.108000,1.108000,33304
2020-03-27,1.106800,1.118700,1.099200,1.115700,1.115700,34554
2020-03-29,1.117000,1.118100,1.114400,1.118000,1.118000,92396
2020-03-30,1.117000,1.118300,1.104600,1.106400,1.106400,27532
2020-03-31,1.106100,1.108700,1.095900,1.105000,1.105000,34521
2020-04-01,1.106200,1.107000,1.093100,1.095700,1.095700,23986
2020-04-02,1.098000,1.099100,1.084400,1.087300,1.087300,30033
2020-04-03,1.088000,1.088200,1.079500,1.083400,1.083400,21430
2020-04-05,null,null,null,null,null,null
2020-04-06,1.083300,1.085800,1.079000,1.082100,1.082100,21473
2020-04-07,1.081800,1.095200,1.080700,1.092800,1.092800,24458
2020-04-08,1.091300,1.092500,1.085200,1.088300,1.088300,17190
2020-04-09,1.088000,1.097200,1.086100,1.095600,1.095600,21324
2020-04-12,1.096900,1.096900,1.095000,1.095000,1.095000,47661
2020-04-13,1.096900,1.098600,1.091100,1.094300,1.094300,13303
2020-04-14,1.092600,1.100500,1.092600,1.100000,1.100000,17033
2020-04-15,1.100000,1.100800,1.087200,1.093900,1.093900,18762
2020-04-16,1.092700,1.092900,1.083300,1.086200,1.086200,20971
2020-04-17,1.087500,1.090900,1.082700,1.088400,1.088400,19732
2020-04-19,1.088300,1.088700,1.088000,1.088300,1.088300,21155
